cord_uid_a,cord_uid_b,similarity,title_a,title_b
profhcho,0linpam4,1.0,News in brief,News in Brief
1fh2wh61,se3ryvi7,1.0,"Plasma biomarker profiling of PIMS-TS, COVID-19 and SARS-CoV2 seropositive children – a cross-sectional observational study from southern India.","Plasma biomarker profiling of PIMS-TS, COVID-19 and SARS-CoV2 seropositive children - a cross-sectional observational study from southern India"
w5antib2,o6ytc70v,1.0,COVID-19: Preparedness in Nuclear Medicine Departments in Singapore and Response to The Global Pandemic,COVID-19: Preparedness in Nuclear Medicine Departments in Singapore and Response to The Global Pandemic.
d3u5uxbp,luxgc7st,1.0,From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans – Call for a One Health approach,From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans – Call for a One Health approach
profhcho,tg7evukh,1.0,News in brief,News in brief.
profhcho,oh2b1m0k,1.0,News in brief,News in Brief
hwzu7mcc,6eqnr52t,1.0,Mitteilungen der DGRh - Veranstaltungen der Rheumaakademie,Bedarfe der Langzeitpflege in der COVID-19-Pandemie
zqbq553z,mym9eskh,1.0,Throughput Analysis of an Amazon Go Retail under the COVID-19-related Capacity Constraints,Throughput Analysis of an Amazon Go Retail under the COVID-19-related Capacity Constraints
e2kljl79,hpvvlwqp,1.0,"Editorial: Coronavirus disease 2019 (COVID-19) - advances in epidemiology, diagnostics, treatments, host-directed therapies, pathogenesis, vaccines, and ongoing challenges.","Editorial: Coronavirus disease 2019 (COVID-19) - advances in epidemiology, diagnostics, treatments, host-directed therapies, pathogenesis, vaccines, and ongoing challenges"
1fde401p,2hsbzkye,1.0,Non-serious case reports,Non-serious case reports
8xck5832,t4q57gkm,1.0,Site-specific N-glycosylation Characterization of Recombinant SARS-CoV-2 Spike Proteins,Site-specific N-glycosylation Characterization of Recombinant SARS-CoV-2 Spike Proteins
1zzmj7ac,rag2n18k,1.0,COVID-19 epidemic in Libya,COVID-19 epidemic in Libya
hcfm3g03,5w8lvmka,1.0,"What happened to the hospital patients who had ""nowhere else to go""?","What happened to the hospital patients who had ""nowhere else to go""?: CMAJ CMAJ"
9806ds7x,984jfnbt,1.0,Working from home? Follow these tips for successful remote work,Working from home? Follow these tips for successful remote work
ux4jzo9r,zzn36k4p,1.0,The Psychological Consequences of COVID-19 and Lockdown in the Spanish Population: An Exploratory Sequential Design,The Psychological Consequences of COVID-19 and Lockdown in the Spanish Population: An Exploratory Sequential Design
1fde401p,lol3ssrp,1.0,Non-serious case reports,Non-serious case reports
c34c2kqs,72zm2yrz,1.0,Neurological manifestations of COVID-19,[Neurological Manifestations and COVID-19]
afhxy2ld,fo3t949n,1.0,Clinical stage molecule PT150 is a modulator of glucocorticoid and androgen receptors with antiviral activity against SARS-CoV-2.,Clinical stage molecule PT150 is a modulator of glucocorticoid and androgen receptors with antiviral activity against SARS-CoV-2
profhcho,g8ka8nzk,1.0,News in brief,News in Brief
profhcho,akq61q4s,1.0,News in brief,News in Brief
68u1l6dk,qwijs1o0,1.0,"Bangladesh in 2020: Debating social distancing, digital money, and climate change migration","Bangladesh in 2020: Debating Social Distancing, Digital Money, and Climate Change Migration"
1fde401p,ze4j853j,1.0,Non-serious case reports,Non-serious case reports
atj4wwpf,x7auarnf,1.0,The impact of COVID-19 control measures on the utilization of emergency department during lunar new year in Taiwan,The impact of COVID-19 control measures on the utilization of emergency department during lunar new year in Taiwan
9806ds7x,7rii5nly,1.0,Working from home? Follow these tips for successful remote work,Working from home? Follow these tips for successful remote work
h9t1l8v3,ojn6nj2r,1.0,Political ideology and vaccination willingness: implications for policy design,Political ideology and vaccination willingness: implications for policy design
lylhnzsh,n64qkigu,1.0,Approach to endoscopic procedures during COVID-19 pandemic – not as expected,Approach to endoscopic procedures during COVID-19 pandemic - not as expected
c34c2kqs,jnjrs1tn,1.0,Neurological manifestations of COVID-19,Neurological Manifestations in COVID-19
mra3cj5c,cfjnxkov,1.0,Highly sensitive serum cardiac troponin T and cardiovascular events in patients with systemic lupus erythematosus (TROPOPLUS study).,Highly sensitive serum cardiac troponin T and cardiovascular events in patients with systemic lupus erythematosus (TROPOPLUS study)
9x2z674s,en7qtxuq,1.0,Use of an alternative signature peptide during development of a LC-MS/MS assay of plasma nivolumab levels applicable for multiple species.,Use of an alternative signature peptide during development of a LC-MS/MS assay of plasma nivolumab levels applicable for multiple species
4u4woek3,c9lcz17z,1.0,Percutaneous Tracheostomy in COVID-19 Patients: The Miami Model,Percutaneous Tracheostomy in COVID-19 Patients: The Miami Model
cgheemjk,53xl6kiu,1.0,Kongresse des BDI,Mitteilungen des BDI
ypjifg7c,h71320be,1.0,The response to COVID-19 in prisons must consider the broader mental health impacts for people in prison,The response to COVID-19 in prisons must consider the broader mental health impacts for people in prison
jgsmy837,luh9nfdm,1.0,Mapping the Landscape of COVID-19 Crisis Visualizations,Mapping the Landscape of COVID-19 Crisis Visualizations
1fde401p,ba1f1x6h,1.0,Non-serious case reports,Non-serious case reports
z5vggq9j,ivz3g6cj,1.0,COVID-19: Analytic results for a modified SEIR model and comparison of different intervention strategies,COVID-19: Analytic results for a modified SEIR model and comparison of different intervention strategies
luv2cqyw,l1vfbgfo,1.0,"Health Center Testing for SARS-CoV-2 During the COVID-19-Pandemic United States, June 5-October 2, 2020","Health Center Testing for SARS-CoV-2 During the COVID-19 Pandemic - United States, June 5-October 2, 2020"
n72o1uwm,ivh2dp0v,1.0,Community-acquired pneumonia in children.,Community-acquired pneumonia in children
profhcho,zwway3s4,1.0,News in brief,News in brief
j5gbj4vh,sp1ax89j,1.0,Adverse skin reactions among healthcare workers during the coronavirus disease 2019 outbreak: a survey in Wuhan and its surrounding regions,Adverse skin reactions among healthcare workers during the coronavirus disease 2019 outbreak: a survey in Wuhan and its surrounding regions
tyextlcn,cnend9pq,1.0,Activation of p21 limits acute lung injury and induces early senescence after acid aspiration and mechanical ventilation,Activation of p21 limits acute lung injury and induces early senescence after acid aspiration and mechanical ventilation
o4o23yob,6fl87j9c,1.0,Change and Innovation in Healthcare: Findings from Literature,Change and Innovation in Healthcare: Findings from Literature
ap8g1ije,8pgqkgl5,1.0,Milestones to reach Hepatitis C Virus (HCV) elimination in Italy: From free-of-charge screening to regional roadmaps for an HCV-free nation.,Milestones to reach Hepatitis C Virus (HCV) elimination in Italy: From free-of-charge screening to regional roadmaps for an HCV-free nation
cgheemjk,k1wa10go,1.0,Kongresse des BDI,Kongresse des BDI
dqardrvc,zezpocgx,1.0,Repurposing antimicrobial stewardship tools in the electronic medical record for the management of COVID-19 patients,Repurposing antimicrobial stewardship tools in the electronic medical record for the management of COVID-19 patients
h283v1io,9m2wfdwr,1.0,COVID-19 in Critical Care Units: Rethinking the Humanization of Nursing Care,COVID-19 in Critical Care Units: Rethinking the Humanization of Nursing Care.
ns4r5ex4,owb9c9py,1.0,Seven days in medicine: 3-9 March 2021,Seven days in medicine: 18-24 March.
kp7eqsq1,k7cg20iy,1.0,85 Did Shelter-in-place Mandate Lead to an Increase in Suspected Abuse Cases?,85 Did Shelter-in-place Mandate Lead to an Increase in Suspected Abuse Cases?
81wmavpl,9zsab90r,1.0,Metabolic Syndrome and COVID-19 Mortality Among Adult Black Patients in New Orleans,Metabolic syndrome and COVID-19 mortality among adult black patients in new orleans
ooj8n1bs,y4pyt8ke,1.0,COVID-19 challenge for modern medicine,COVID-19 challenge for modern medicine.
ns4r5ex4,pt1zamme,1.0,Seven days in medicine: 3-9 March 2021,Seven days in medicine: 3-9 March 2021.
8rs3oep3,ydmjyuxz,1.0,"Effective infection prevention and control strategies in a large, accredited, psychiatric facility in Singapore",Effective infection prevention and control strategies in a large accredited psychiatric facility in Singapore
profhcho,uvai25hi,1.0,News in brief,News In Brief
profhcho,bpe2ej35,1.0,News in brief,News in brief
dhxk592k,068ssjrm,1.0,Response to and outcomes of the Pfizer BNT162B2 vaccine in hemodialysis patients-A prospective observational study.,RESPONSE TO AND OUTCOMES OF THE Pfizer BNT162B2 VACCINE IN HEMODIALYSIS PATIENTS- A PROSPECTIVE OBSERVATIONAL STUDY
sdtr6yla,9hispzu5,1.0,"The impact of the COVID-19 pandemic on cancer deaths due to delays in diagnosis in England, UK: a national, population-based, modelling study","The impact of the COVID-19 pandemic on cancer deaths due to delays in diagnosis in England, UK: a national, population-based, modelling study"
qek10rti,yreh4qfx,1.0,Fatalismo ante la posibilidad de contagio por el coronavirus: Generación y validación de un instrumento (F-COVID-19)/ Fatalism due to the possibility of coronavirus infection: Generation and validation of an instrument (F-COVID-19),Fatalism due to the possibility of coronavirus infection: Generation and validation of an instrument (F-COVID-19)/ Fatalismo ante la posibilidad de contagio por el coronavirus: Generación y validación de un instrumento (F-COVID-19)
hnvrkgxs,huipzp2p,1.0,Spatiotemporal Big Data for PM(2.5) Exposure and Health Risk Assessment during COVID-19,Spatiotemporal Big Data for PM2.5 Exposure and Health Risk Assessment during COVID-19
p9oh54nt,vh1lp45f,1.0,"Research progress on Mesenchymal Stem Cells (MSCs), Adipose-Derived Mesenchymal Stem Cells (AD-MSCs), Drugs, and Vaccines in Inhibiting COVID-19 Disease","Research progress on Mesenchymal Stem Cells (MSCs), Adipose-Derived Mesenchymal Stem Cells (AD-MSCs), Drugs, and Vaccines in Inhibiting COVID-19 Disease"
1olhvm5k,9ixzup9g,1.0,Workforce Issues in Urology.,Workforce Issues in Urology
1fde401p,sh1g9tv3,1.0,Non-serious case reports,Non-serious case reports
rn919hk6,feyg0g4h,1.0,"Drugs, host proteins and viral proteins: how their promiscuities shape antiviral design","Drugs, host proteins and viral proteins: how their promiscuities shape antiviral design."
0k98f4gr,ll6fmtnj,1.0,Understanding the relationships between environmental factors and exacerbations of COPD.,Understanding the relationships between environmental factors and exacerbations of COPD
scg6wkes,dikrttn6,1.0,Post-COVID-19 Symptom Burden: What is Long-COVID and How Should We Manage It?,Post-COVID-19 Symptom Burden: What is Long-COVID and How Should We Manage It?
1fde401p,spjnb1o1,1.0,Non-serious case reports,Non-serious case reports
g6zodgkj,pvmfxinl,1.0,"Relationship among state reopening policies, health outcomes and economic recovery through first wave of the COVID-19 pandemic in the U.S.","Relationship among state reopening policies, health outcomes and economic recovery through first wave of the COVID-19 pandemic in the U.S"
9oz6jeq3,z8g7bwcm,1.0,Knowledge graphs and their applications in drug discovery.,Knowledge graphs and their applications in drug discovery
wxor6kg3,5bi7wucj,1.0,Durability of SARS-CoV-2-specific T cell responses at 12-months post-infection,Durability of SARS-CoV-2-specific T cell responses at 12-months post-infection
a5bnhusa,y00lchak,1.0,A deep learning-based quantitative computed tomography model for predicting the severity of COVID-19: a retrospective study of 196 patients.,A deep learning-based quantitative computed tomography model for predicting the severity of COVID-19: a retrospective study of 196 patients
4whvhk06,qckfu4n8,1.0,Association of COVID‐19 vaccination prioritization and hospitalization among older Washingtonians,Association of COVID-19 vaccination prioritization and hospitalization among older Washingtonians
a0m4d5d4,pf05pid5,1.0,"COVID-19 impact on perinatal care: risk factors, clinical manifestation and prophylaxis. Polish experts' opinion for December 2020.","COVID-19 impact on perinatal care: risk factors, clinical manifestation and prophylaxis. Polish experts' opinion for December 2020"
gue0eg3q,8324eeup,1.0,What Is the Effect of COVID-19-Related Social Distancing on Oral and Maxillofacial Trauma?,WHAT IS THE EFFECT OF COVID-19-RELATED SOCIAL DISTANCING ON ORAL & MAXILLOFACIAL TRAUMA?
px9x5re5,lviwcul4,1.0,"Perceived efficacy of COVID-19 restrictions, reactions and their impact on mental health during the early phase of the outbreak in six countries","Perceived efficacy of COVID-19 restrictions, reactions and their impact on mental health during the early phase of the outbreak in six countries"
6wkfbh12,dlzv9fg0,1.0,One Medicine: a comparative approach to investigating human and animal coronavirus infections,One Medicine: a comparative approach to investigating human and animal coronavirus infections.
9t6lts65,fc6xnbju,1.0,The neuropsychological impact of E-learning on children,The Neuropsychological Impact of E-learning on Children
yju67y0m,cs2qi97w,1.0,Lifestyle and Body Weight Consequences of the COVID-19 Pandemic in Children: Increasing Disparity,Lifestyle and Body Weight Consequences of the COVID-19 Pandemic in Children: Increasing Disparity
nfw29el8,51pmxioi,1.0,JOINT STATEMENT ON DATA PROTECTION AND PRIVACY IN THE COVID-19 RESPONSE,Joint Statement on Data Protection and Privacy in the Covid-19 Response
jgw1uqea,4c0yjoek,1.0,COVID-19: Acoustic Measures of Voice in Individuals Wearing Different Facemasks,COVID-19: Acoustic Measures of Voice in Individuals Wearing Different Facemasks
qlsmfc39,ch4pezmn,1.0,"Liver or Kidney Transplantation After SARS-CoV-2 Infection: Prevalence, Short-term Outcome, and Kinetics of Serum IgG Antibodies","Liver and/or kidney transplantation after SARS-CoV-2 infection: Prevalence, short-term outcome and kinetics of serum IgG antibodies"
0u1abiov,timk27h7,1.0,COVID-19: Precision Medicine and Vascular Endothelium,COVID-19: Precision Medicine and Vascular Endothelium
h8r6iyva,cswv907q,1.0,Impact of Singapore's COVID-19 control measures on home-based physical activity in children.,Impact of Singapore's COVID-19 control measures on home-based physical activity in children
y0bj5hnt,apesd469,1.0,Metal-NHC heterocycle complexes in catalysis and biological applications: Systematic review,Metal-NHC heterocycle complexes in catalysis and biological applications: Systematic review
mgifvqbl,o1o3whi0,1.0,Systematic rapid living review on rehabilitation needs due to Covid-19: update to May 31st 2020,"Systematic rapid living review on rehabilitation needs due to COVID-19: update to May 31st, 2020"
yg5fqtzh,dfk0tpu4,1.0,Nursing care for patients with COVID-19 on extracorporeal membrane oxygenation (ECMO) support.,Nursing care for patients with COVID-19 on extracorporeal membrane oxygenation (ECMO) support
dnsdg04n,v3hksxwq,1.0,Poster Sessions,Poster Sessions
l0vkq0j3,oy7nrik4,1.0,Incidence and pathophysiologic mechanisms of stroke in the COVID-19 pandemic: the dilemma,Incidence and pathophysiologic mechanisms of stroke in the COVID-19 pandemic: the dilemma
o8ioibdl,cqbzpmkl,1.0,COVID-19: mitigating transmission via wastewater plumbing systems,COVID-19: mitigating transmission via wastewater plumbing systems
ejpam6t5,r3lla5rq,1.0,This Month in JAAD - January 2021,This month in JAAD: January 2022.
df7das4h,sjwanuou,1.0,ReStOre@Home: Feasibility study of a virtually delivered 12-week multidisciplinary rehabilitation programme for survivors of upper gastrointestinal (UGI) cancer - study protocol,ReStOre@Home: Feasibility study of a virtually delivered 12-week multidisciplinary rehabilitation programme for survivors of upper gastrointestinal (UGI) cancer - study protocol
0ku5t6tm,sxmoegru,1.0,Correction to Lancet Gastroenterol Hepatol 2020; 5: 667–68,Correction to Lancet Neurol 2021; 20: 437-47.
4qzrseco,bu0d52qj,1.0,Mechanical Circulatory Support for Right Ventricular Failure,Mechanical circulatory support for right ventricular failure.
2482owa0,vqc3qi02,1.0,"Erratum: Vol. 70, No. 37","Erratum: Vol. 70, No. 6"
i9nwsk3c,bbfyro3e,1.0,Risk Factors of Fatal Outcome in Patients With COVID-19 Pneumonia,Risk Factors of Fatal Outcome in Patients With COVID-19 Pneumonia
c5tfcl3h,95rx4pr6,1.0,COVID-19 puts societies to the test,COVID-19 puts societies to the test.
qzgt3kba,eepjinlt,1.0,Essential Healthcare Services in the Face of COVID-19 Prevention: Experiences from a Referral Hospital in Ethiopia,Essential Healthcare Services in the Face of COVID-19 Prevention: Experiences from a Referral Hospital in Ethiopia
4sf0k569,0yif9qht,1.0,COVID-19-Related Changes in Perceived Household Food Waste in the United States: A Cross-Sectional Descriptive Study,COVID-19-Related Changes in Perceived Household Food Waste in the United States: A Cross-Sectional Descriptive Study
c3wk045w,jwtdvrtr,1.0,Quantitative and ultrasensitive in situ immunoassay technology for SARS-CoV-2 detection in saliva.,Quantitative and Ultrasensitive In-situ Immunoassay Technology for SARS-CoV-2 Detection in Saliva
aqgapza1,a428glw1,1.0,"Development and validation of a rapid high-performance thin-layer chromatographic method for quantification of gallic acid, cinnamic acid, piperine, eugenol, and glycyrrhizin in Divya-Swasari-Vati, an ayurvedic medicine for respiratory ailments","Development and validation of a rapid high-performance thin-layer chromatographic method for quantification of gallic acid, cinnamic acid, piperine, eugenol and glycyrrhizin in Divya-Swasari-Vati, an ayurvedic medicine for respiratory ailments."
nk8hs3i4,vnj8jumg,1.0,Geographic and Genomic Distribution of SARS-CoV-2 Mutations,Geographic and Genomic Distribution of SARS-CoV-2 Mutations
raf0s11v,3lt6477g,1.0,Nurse-led PrEP-RN clinic: a prospective cohort study exploring task-Shifting HIV prevention to public health nurses,Nurse-led PrEP-RN clinic: a prospective cohort study exploring task-Shifting HIV prevention to public health nurses
0xllyo3p,3tpfa4a6,1.0,Covid-19 Vaccination in Pregnancy: A Systematic Review,Covid-19 Vaccination in Pregnancy: A Systematic Review
dsj5sy1m,mq4d63ep,1.0,"Initial Real-Life Experience from a Designated COVID-19 Centre in Athens, Greece: a Proposed Therapeutic Algorithm","Initial Real-life Experience From a Designated COVID-19 Centre in Athens, Greece. A Proposed Therapeutic Algorithm"
xf05lfy7,3h2oqsey,1.0,A monthly roundup of key articles in other journals.,A monthly roundup of key articles in other journals
7mir09ne,sutgyaep,1.0,Orthopedic telemedicine encounter during the COVID-19 pandemic: A cautionary tale,Orthopedic telemedicine encounter during the COVID-19 pandemic: A cautionary tale
2uxxh1qi,spzen5sm,1.0,Does vitamin D supplementation prevent SARS-CoV-2 infection in military personnel? Review of the evidence,Does vitamin D supplementation prevent SARS-CoV-2 infection in military personnel? Review of the evidence
kuklnkkp,tfprxhra,1.0,Retinal vein occlusion in COVID-19: A novel entity,Retinal vein occlusion in COVID-19: A novel entity
ek8lvu09,x4sa8epq,1.0,Eye Diseases Direct Interest to Complement Pathway and Macrophages as Regulators of Inflammation in COVID-19,Eye Diseases Direct Interest to Complement Pathway and Macrophages as Regulators of Inflammation in COVID-19.
3b8k8bdf,2hhk3z5s,1.0,Factors Related to Nurses’ Burnout during the First Wave of Coronavirus Disease-19 in a University Hospital in Italy,Factors Related to Nurses’ Burnout during the First Wave of Coronavirus Disease-19 in a University Hospital in Italy
e9o04xdu,vknp6y90,1.0,Assessment of Sample Pooling for Clinical SARS-CoV-2 Testing,Assessment of sample pooling for clinical SARS-CoV-2 testing
cv33ztf8,35gryikq,1.0,Clinical characteristics and outcome of critically ill COVID-19 patients with acute kidney injury: a single centre cohort study,Clinical characteristics and outcome of critically ill COVID-19 patients with Acute Kidney Injury: A single centre cohort study
j6ihxzm2,7uw8k8cq,1.0,A Longitudinal Study on the Mental Health of General Population during the COVID-19 Epidemic in China,A longitudinal study on the mental health of general population during the COVID-19 epidemic in China
y5fmrb8n,cz9i4m5d,1.0,"""Transition to on-line is possible: solution for simulation-based teaching during pandemic""","""Transition to on‐line is possible: solution for simulation‐based teaching during pandemic"""
rrnachcr,t7ji0x9n,1.0,"""A Tiered-System to Guide Prioritization of Pediatric Cleft and Craniofacial Cases in COVID-19"".","""A Tiered-System to Guide Prioritization of Pediatric Cleft and Craniofacial Cases in COVID-19"""
wd3ijsv1,ndjvsqe8,1.0,Lessons from the pandemic on the value of research infrastructure,Lessons from the pandemic on the value of research infrastructure
sbr69tv3,nafe5kw1,1.0,Unboxing mutations: Connecting mutation types with evolutionary consequences,Unboxing mutations: Connecting mutation types with evolutionary consequences.
6ym4i2hi,fbx7lbr2,1.0,Comparing Critical Care Admissions Among Urban Populations Before and During the COVID-19 Pandemic.,Comparing Critical Care Admissions Among Urban Populations Before and During the COVID-19 Pandemic
0ku5t6tm,88jphefc,1.0,Correction to Lancet Gastroenterol Hepatol 2020; 5: 667–68,Correction to Lancet Gastroenterol Hepatol 2021; 6: 271–81
e9o04xdu,qmvxj96z,1.0,Assessment of Sample Pooling for Clinical SARS-CoV-2 Testing,Assessment of Sample Pooling for Clinical SARS-CoV-2 Testing
2k4j7ieg,n6jin3u0,1.0,Editorial: Animal Models of Stress - Current Knowledge and Potential Directions,Editorial: Animal Models of Stress - Current Knowledge and Potential Directions
xajhco7w,3miicght,1.0,Realising early recognition of arthritis in times of increased telemedicine: the value of patient-reported swollen joints,Realising early recognition of arthritis in times of increased telemedicine: the value of patient-reported swollen joints
xtrczzwq,2412qtkf,1.0,Loneliness and Depression in College Students During the COVID-19 Pandemic: The Role of Boredom and Repetitive Negative Thinking,Loneliness and Depression in College Students During the COVID-19 Pandemic: the Role of Boredom and Repetitive Negative Thinking
dl7f78wh,21wk7j6l,1.0,[Study on screening potential traditional Chinese medicines against 2019-nCoV based on Mpro and PLP],[Study on screening potential traditional Chinese medicines against 2019-nCoV based on Mpro and PLP].
54jguudi,rp4k9nvb,1.0,Single-cell analysis of SARS-CoV-2 receptor ACE2 and spike protein priming expression of proteases in the human heart,Single-cell analysis of SARS-CoV-2 receptor ACE2 and spike protein priming expression of proteases in the human heart
40okbkjj,v17ptsx5,1.0,"Association of Lower Socioeconomic Status and SARS-CoV-2 Positivity in Los Angeles, California","Association of Lower Socioeconomic Status and SARS-CoV-2 Positivity in Los Angeles, California"
mj83wltp,e19y5c9n,1.0,Several cases of arterial thrombosis of the limbs revealing asymptomatic and paucisymptomatic COVID-19 infection,Several cases of arterial thrombosis of the limbs revealing asymptomatic and paucisymptomatic COVID-19 infection
2482owa0,notil1e2,1.0,"Erratum: Vol. 70, No. 37","Erratum: Vol. 69, No. 5"
kgg1830z,7xyh2tyr,1.0,Hospital care: improving outcomes in type 1 diabetes.,Hospital care: improving outcomes in type 1 diabetes
9620cue5,idogzoqe,1.0,Heparin: Heparin-induced thrombocytopenia: 2 case reports,Heparin: Heparin induced thrombocytopenia: 2 case reports
33pbgtl9,qre05j73,1.0,Impact of COVID-19 on attendances to a major emergency department: an Italian perspective.,Impact of COVID-19 on attendances to a major emergency department: an Italian perspective
apjwzput,w7gdyt70,1.0,Acute superior mesenteric artery thrombosis seven days after discharge for novel coronavirus pneumonia (NCP),Acute superior mesenteric artery thrombosis seven days after discharge for novel coronavirus pneumonia (NCP)
0e50ysup,6hryw8ra,1.0,Preparedness for self-isolation or quarantine and lockdown in South Africa: results from a rapid online survey,Preparedness for self-isolation or quarantine and lockdown in South Africa: results from a rapid online survey
q2b559co,1040xoy0,1.0,The effects of training with high-speed interval running on muscle performance are modulated by slope,The effects of training with high-speed interval running on muscle performance are modulated by slope.
rb039650,s0akex11,1.0,COVID-19 coagulopathy vs disseminated intravascular coagulation,COVID-19 coagulopathy vs disseminated intravascular coagulation
g3d0lqxp,rbdquhqh,1.0,Early detection of SARS-CoV-2 from staging PET-CT,Early detection of SARS-CoV-2 from staging PET-CT
9wgk7fwk,j9bj7cja,1.0,"Innovation and Inequality: A Medical Student Perspective. Comment on ""The Present and Future Applications of Technology in Adapting Medical Education Amidst the COVID-19 Pandemic""","Innovation and Inequality: A Medical Student Perspective. Comment on ""The Present and Future Applications of Technology in Adapting Medical Education Amidst the COVID-19 Pandemic"""
l3jk8jv1,wta00dxn,1.0,Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Erratum regarding missing Declaration of Competing Interest statements in previously published articles.
1inn04ff,43ch2m7o,1.0,Anticipating the 'Second Wave' of Health Care Strain in COVID19 Pandemic.,Anticipating the 'Second Wave' of Health Care Strain in COVID19 Pandemic
ikdfxl8f,yqbbep8v,1.0,Cardiovascular manifestations of COVID-19,[Cardiovascular manifestations of COVID-19]
oj0678v9,a73c9cyl,1.0,Evaluation of Potential Therapeutic Options for COVID-19,Evaluation of potential therapeutic options for COVID‐19
kf6elyzm,amfb4jft,1.0,Reaktionen und Positionen des VLOU,Bewegung und Erkrankungen des Immunsystems
grino66u,v1lpwdej,1.0,Inside this Month's Cytopathology.,Inside this Month’s Cytopathology
4j8dslvg,f7j9e4by,1.0,Navigating a Pandemic: The Unique Role of the Medical Director,Navigating a Pandemic: The Unique Role of the Medical Director.
j4q495nc,8ljggzcu,1.0,European countries' vulnerability to COVID-19: multicriteria decision-making techniques,European countries’ vulnerability to COVID-19: multicriteria decision-making techniques
fdwe3fja,u2kuhr3u,1.0,Coronavirus rotational diffusivity,Coronavirus rotational diffusivity
2482owa0,oyhvf69e,1.0,"Erratum: Vol. 70, No. 37","Erratum: Vol. 70, No. 12."
2vd3lym8,w6v08pdy,1.0,Patterns of Early-Onset Colorectal Cancer Among Nigerians and African Americans.,Patterns of Early-Onset Colorectal Cancer Among Nigerians and African Americans
ph1fgdou,1p3l1d6g,1.0,Traditional Chinese medicine for treatment of Coronavirus disease 2019: a review,Traditional Chinese medicine for treatment of coronavirus disease 2019: A review
xojtpuz8,2oru8ro6,1.0,"Documented early circulation of Coronavirus Disease 2019 (COVID-19) in Florida, USA, since February 2020","Documented early circulation of Coronavirus Disease 2019 (COVID-19) in Florida, USA, since February 2020"
2482owa0,pob50yte,1.0,"Erratum: Vol. 70, No. 37","Erratum: Vol. 71, No. 3"
0oj4kf07,v4v1e3ig,1.0,Varicella‐Zoster virus reactivation following SARS‐CoV‐2 immunization in two patients with leukemia,Varicella-Zoster virus reactivation following SARS-CoV-2 immunization in two patients with leukemia
2482owa0,5edsv3nu,1.0,"Erratum: Vol. 70, No. 37","Erratum: Vol. 70, No. 12"
