cord_uid_a,cord_uid_b,similarity,title_a,title_b
563ftqw3,4pefeyre,-0.07898936,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Planning for Pandemics: Lessons From the Past Decade
563ftqw3,youvbltl,-0.0789583,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Does age matter? A patient's perspective
563ftqw3,7q9swq94,-0.07885811,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Teaching in times of COVID-19. Challenges and opportunities for digital teaching. Part 2
tbes7uke,fnhqcpru,-0.07871939,Infections in Travelers and Adoptees from Abroad,COVID-19 – (k)eine Zumutung?!
563ftqw3,tbt4g4pa,-0.0786329,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Students' Perceptions on Cataloging Course
af3ojiob,fnhqcpru,-0.07854173,Cerebrovascular events in COVID-19 patients,COVID-19 – (k)eine Zumutung?!
5yeb7mhd,fnhqcpru,-0.07854173,Cerebrovascular events in COVID-19 patients.,COVID-19 – (k)eine Zumutung?!
563ftqw3,739098pb,-0.07839161,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Covid‐19: the opportunities and challenges from an unprecedented year
60eo1w1k,fnhqcpru,-0.078368165,"[Mapping the intricacies of care networks for persons with disabilities, from the perspectives of users-citizens-guides].",COVID-19 – (k)eine Zumutung?!
wwie0iem,jgnvylhl,-0.07834009,Allergikern Ängste nehmen,The Biodefense Field
ye7fqh6a,t8vb3vii,-0.07831024,Jetzt anmelden!,Complications in Patients With COVID-19
563ftqw3,mrxy2mr8,-0.07813799,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Lessons Learned: Patient Communication During the Pandemic
563ftqw3,4ji8tfut,-0.07809445,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Understanding students as hosts: moving beyond sightseeing
0wl6zgm3,fnhqcpru,-0.07805812,Teaching Architecture for Tertiary Students during Covid-19: Issues & Reflections,COVID-19 – (k)eine Zumutung?!
563ftqw3,g0mnxyj7,-0.0780272,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,"COVID‐19, leadership and lessons from physics"
563ftqw3,ahjxurr7,-0.0780272,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,"COVID-19, leadership and lessons from physics"
563ftqw3,vbfzkl3f,-0.077804096,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Future
pksbj1cp,fnhqcpru,-0.0777878,Three updates,COVID-19 – (k)eine Zumutung?!
563ftqw3,kop4f0p4,-0.0775545,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Not taking anything for granted
563ftqw3,84yq3oyz,-0.076962434,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,COVID-19: No Visitors.
5pinbc6k,fnhqcpru,-0.076952346,"Animals, Vaccines, and COVID-19",COVID-19 – (k)eine Zumutung?!
84yq3oyz,rzi8b2gi,-0.0768055,COVID-19: No Visitors.,Empfehlungen zur Durchführung einer Bronchoskopie in Zeiten der COVID-19-Pandemie
iftywp5d,84yq3oyz,-0.076554894,Kommerell diverticulum - egy ritka betegség ritka szövodményei,COVID-19: No Visitors.
563ftqw3,omm5akkj,-0.07644534,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Earning opportunities and informal payment as influencing factors in medical students’ speciality choice
gdqv1q45,4j45ryik,-0.076317,Komplexe Gerinnungsstörungen,MTNA is Here for You
2oitj7yl,fnhqcpru,-0.076207384,COVID-19 Healthcare Workers: 70% Are Women,COVID-19 – (k)eine Zumutung?!
84yq3oyz,baealvju,-0.07566487,COVID-19: No Visitors.,Das schwere Thoraxtrauma – ein Fallbericht
84yq3oyz,d4bsohpm,-0.07542635,COVID-19: No Visitors.,Parodontitis – Therapie einer Volkskrankheit
igk0ncq4,rhtlyz6t,-0.07524663,Mehr Impfschutz für Herzkranke,Adenoviruses of Vertebrate Animals
pd16xppm,fnhqcpru,-0.07516145,"Schools for healthy lives, not for corporate interests",COVID-19 – (k)eine Zumutung?!
563ftqw3,eej8qb9t,-0.07513342,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Acknowledgement to Referees.
563ftqw3,1oi5p6jl,-0.07511543,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,A Limited Opportunity: COVID-19 and Promotion of Advance Care Planning
563ftqw3,7x5xbftp,-0.07487669,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Making Choices from the Choices we have: The Contextual-Embeddedness of Occupational Choice.
wwie0iem,4xfipd3x,-0.07486627,Allergikern Ängste nehmen,Superspreading genomes.
wwie0iem,cm345pyo,-0.07486627,Allergikern Ängste nehmen,Superspreading genomes
s9bgr6mt,fnhqcpru,-0.07471069,Scooting injuries . . . and other stories,COVID-19 – (k)eine Zumutung?!
wwie0iem,5tdcvfaz,-0.07452695,Allergikern Ängste nehmen,Chapter 4. Concluding Observations and Resources
6071hutb,fnhqcpru,-0.07452482,Professional development for prospective epidemiology teachers in grades 6-12.,COVID-19 – (k)eine Zumutung?!
563ftqw3,zc2a1qou,-0.074496046,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Bringing geography to the community: community-based learning and the geography classroom
fnhqcpru,tbh2fwk5,-0.074441575,COVID-19 – (k)eine Zumutung?!,Secondary Transmission of COVID-19 in K-12 Schools: Findings From Two States
563ftqw3,6zkyf79s,-0.07438147,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,The place-based challenge
563ftqw3,2639aqww,-0.07425408,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Sharing expertise could have saved lives
563ftqw3,fagdaf2q,-0.074164875,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,LESSONS LEARNED from COVID-19 and Pizza Chains
563ftqw3,kp1oco8q,-0.07392145,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,"“We aren't your reincarnation!” workplace motivation across X, Y and Z generations"
bmmp5a2j,xmb4eywi,-0.07378476,Recent Developments in NAFLD,"Strategieentwicklung ""einfach"" machen"
563ftqw3,s3k3fcom,-0.07361219,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Revisit the implementation of E-Learning: Lesson Learned from COVID-19 pandemic
563ftqw3,514cbye0,-0.07360913,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,"Welcoming, supportive care in US birthing facilities and realization of breastfeeding goals"
97fsnlmg,wwie0iem,-0.07344442,An overview on engineering the surface area and porosity of biochar.,Allergikern Ängste nehmen
wwie0iem,g0x7kb9f,-0.073443994,Allergikern Ängste nehmen,Scenes From Masked and Anonymousi
563ftqw3,52wnn2kz,-0.07336041,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Announcing the winners of our COVID-19 Creative Communication Competition.
wwie0iem,86lynlxn,-0.07321913,Allergikern Ängste nehmen,Coronaviruses in the Limelight
563ftqw3,itzoelqz,-0.07320605,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Covid-19: a disaster five years in the making.
74rscxhf,fnhqcpru,-0.07305904,COVID-19 in Patients with Hematologic Malignancies: Outcomes and Options for Treatments,COVID-19 – (k)eine Zumutung?!
563ftqw3,sk5j1gos,-0.07283302,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Injuries in the time of COVID-19.
84yq3oyz,5r2leevd,-0.072709836,COVID-19: No Visitors.,Kündigung – Maskenpflicht – Anforderungen an ein Attest zur Befreiung : KSchG 1;BGB 242
563ftqw3,uh6ydwjy,-0.072668456,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,[Past and present of plasmatrix]
9h6juo4i,fnhqcpru,-0.07256993,Items of Interest,COVID-19 – (k)eine Zumutung?!
563ftqw3,w816fcff,-0.07256442,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,ESICM LIVES 2021: Part 1
563ftqw3,w7wuy61w,-0.07256442,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,ESICM LIVES 2021: Part 2
wwie0iem,hkwnm51e,-0.0725207,Allergikern Ängste nehmen,Nabaltec reports ‘modest’ quarterly figures in challenging environment
563ftqw3,dsrtte7r,-0.07249698,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,50 Years and Counting …
ye7fqh6a,l1nvnvkg,-0.07237318,Jetzt anmelden!,Transmission and risk factors of OF COVID-19.
twrf3r2y,fnhqcpru,-0.07224401,"Prices of Music Monographs and Scores as Reflected in Notes, 2014-2020",COVID-19 – (k)eine Zumutung?!
q29yobas,kkflrybw,-0.07205634,ECMO veinoveineuse,Nachrichtenteil für Grundwasser-Heft 2/2021
9731qqp8,fnhqcpru,-0.071832806,Hematology and COVID-19,COVID-19 – (k)eine Zumutung?!
wwie0iem,0jushflz,-0.07181479,Allergikern Ängste nehmen,COVID-19: Inflammatory Profile.
563ftqw3,gn7izuwl,-0.07175569,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Experience conference on covid-19
5tdcvfaz,xmb4eywi,-0.07171946,Chapter 4. Concluding Observations and Resources,"Strategieentwicklung ""einfach"" machen"
563ftqw3,x772l0jj,-0.07148032,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Lessons Learnt From the COVID-19 Pandemic
ye7fqh6a,ujsb6ebp,-0.07146089,Jetzt anmelden!,Hearts of Athletes
wwie0iem,xopcilm8,-0.07131162,Allergikern Ängste nehmen,State of the Field: The History of Political Thought
00ec5g3a,fnhqcpru,-0.07123464,Risk Factors for COVID-19,COVID-19 – (k)eine Zumutung?!
563ftqw3,oxah5stt,-0.07113661,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Experiences of breastfeeding during COVID-19: Lessons for future practical and emotional support
dei0xd1b,ye7fqh6a,-0.071101956,COVID-19: Zoonotic aspects,Jetzt anmelden!
5b7at0ye,fnhqcpru,-0.07103653,Neurological Manifestations of COVID-19 in Children.,COVID-19 – (k)eine Zumutung?!
367c1yt3,fnhqcpru,-0.07097586,"COVID-19, indications for professional football teams and referees training resumption.",COVID-19 – (k)eine Zumutung?!
nz1p2jr4,xmb4eywi,-0.07077744,Experiments of Concern,"Strategieentwicklung ""einfach"" machen"
jvvzu4aj,egkvbqhd,-0.07075611,Concluding Reflections,Alles sauber?
563ftqw3,oww1griq,-0.070723675,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Preparing students for the future of work: Lessons learned from telecommuting in public accounting
563ftqw3,johc1pvr,-0.07062926,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Mitigating the COVID-19 spread: a challenge and an opportunity
563ftqw3,3vghq488,-0.0706259,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,8 Lessons Learned from the COVID-19 Pandemic
563ftqw3,5i6502ov,-0.0706259,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Lessons learned from the COVID-19 pandemic
563ftqw3,cf7h96cb,-0.07052692,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Teaching and teacher education in the time of COVID-19
563ftqw3,omumqzwb,-0.07050447,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,The role of women as past and present advocates for vaccinations: relevance in the Covid-19 setting
2jtnaobs,o49uclco,-0.07034911,Staging,Keine zusätzliche Gefahr für Allergiker
84yq3oyz,l3yvi2jg,-0.070223466,COVID-19: No Visitors.,"411 Mrd. €, 11,9 %"
k88q5135,e97bazt5,-0.07008255,Endlich wieder: Austausch von Angesicht zu Angesicht,"Covid, Colleges, and Classes"
y1re2n97,igk0ncq4,-0.07007723,Business,Mehr Impfschutz für Herzkranke
563ftqw3,1est473q,-0.069880754,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Lessons from the pandemic: the award of honours.
563ftqw3,6fykkipd,-0.069658816,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Poster: Physical Games in K-12 despite COVID-19
563ftqw3,zt79wp60,-0.06963321,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Presentation and Outcomes of Patients with ESKD and COVID-19
prp5az2x,fnhqcpru,-0.06954302,"COVID-19 by numbers - infections, cases and deaths",COVID-19 – (k)eine Zumutung?!
563ftqw3,xjusx0zv,-0.06952758,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Time Series Forecasting
563ftqw3,mcbsvqtf,-0.06952116,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Households Living in Close Quarters
563ftqw3,7fzn2jvu,-0.069414996,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Ensuring equity for people living with disabilities in the age of COVID-19
dei0xd1b,xmb4eywi,-0.06933771,COVID-19: Zoonotic aspects,"Strategieentwicklung ""einfach"" machen"
563ftqw3,inr29yer,-0.06927007,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Teaching history and bringing the past back to life with serious games
ye7fqh6a,e97bazt5,-0.069185115,Jetzt anmelden!,"Covid, Colleges, and Classes"
ye7fqh6a,taylx8ax,-0.06915749,Jetzt anmelden!,ESICM LIVES 2020
563ftqw3,2sx4qox6,-0.06913266,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Reflecting on an unprecedented year.
563ftqw3,mxlgr2b9,-0.06913266,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Reflecting on an unprecedented year
5vmu7nbg,gdqv1q45,-0.06913035,Internationally displaced people,Komplexe Gerinnungsstörungen
l3yvi2jg,8xq60k22,-0.06899661,"411 Mrd. €, 11,9 %",Popular Geopolitics
s7snwyn0,fnhqcpru,-0.068969004,Societies‘ Communications,COVID-19 – (k)eine Zumutung?!
ye7fqh6a,ewersik9,-0.06885548,Jetzt anmelden!,While we have your attention
563ftqw3,9oxi06wb,-0.06882635,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Challenges and Future Implications for Ophthalmologists in COVID-19 Environment
73k939q5,fnhqcpru,-0.06873963,Developmental Manifestations of Grief in Children and Adolescents: Caregivers as Key Grief Facilitators,COVID-19 – (k)eine Zumutung?!
ye7fqh6a,zfjzixe6,-0.0686765,Jetzt anmelden!,Cities and communities beyond COVID-19
ye7fqh6a,gk6xm71j,-0.06858378,Jetzt anmelden!,COVID-19 Claims Lives of Artists
563ftqw3,3l9w770n,-0.0683865,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Business continuity management lessons learned from COVID-19.
hl1apuv9,fnhqcpru,-0.068378784,Meeting Announcements,COVID-19 – (k)eine Zumutung?!
ipq1mohn,fnhqcpru,-0.06833917,Paramedics feelings and beliefs about COVID-19,COVID-19 – (k)eine Zumutung?!
wwie0iem,jqu7u1hr,-0.0682745,Allergikern Ängste nehmen,Contents of volume 21
wwie0iem,lhpy3d3p,-0.0682745,Allergikern Ängste nehmen,Contents to volume 14
wwie0iem,vv7k71um,-0.0682745,Allergikern Ängste nehmen,Contents of Volume 138
wwie0iem,pt0a7atz,-0.0682745,Allergikern Ängste nehmen,Contents of volume 13
wwie0iem,oej9epsl,-0.0682745,Allergikern Ängste nehmen,Contents of volume 301 (2005)
wwie0iem,mmcs3gmx,-0.0682745,Allergikern Ängste nehmen,Contents of volume 45
wwie0iem,moeb0enb,-0.06826672,Allergikern Ängste nehmen,Curriculum Internistische Intensivmedizin
84yq3oyz,mav7o21s,-0.0681917,COVID-19: No Visitors.,"Was ist denn „Molekularbiologie“, bitteschön?"
wwie0iem,1em17ixa,-0.06812743,Allergikern Ängste nehmen,Annual Meeting Highlights
563ftqw3,gcvb3z95,-0.06807536,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,"Making, Together, Alone: Experiences from Teaching a Hardware-Oriented Course Remotely"
563ftqw3,422m97s8,-0.068030626,hpO: Berufsvereinigung für heilkundlich praktizierte Osteopathie e.V.,Goals of care conversations and telemedicine
